image,transcription,transliteration,length,font_used,group_id
img_00609_orig.png,ꦭꦠꦲꦱꦩꦚ,latahasamanya,6,New Kramawirya,img_00609
img_00609_aug1.png,ꦭꦠꦲꦱꦩꦚ,latahasamanya,6,New Kramawirya,img_00609
img_00609_aug2.png,ꦭꦠꦲꦱꦩꦚ,latahasamanya,6,New Kramawirya,img_00609
img_00610_orig.png,ꦥꦪ,paya,2,New Kramawirya,img_00610
img_00610_aug1.png,ꦥꦪ,paya,2,New Kramawirya,img_00610
img_00610_aug2.png,ꦥꦪ,paya,2,New Kramawirya,img_00610
img_00613_orig.png,ꦠꦩꦭꦭꦱꦫ,tamalalasara,6,CARAKAN JAWA,img_00613
img_00613_aug1.png,ꦠꦩꦭꦭꦱꦫ,tamalalasara,6,CARAKAN JAWA,img_00613
img_00613_aug2.png,ꦠꦩꦭꦭꦱꦫ,tamalalasara,6,CARAKAN JAWA,img_00613
img_00615_orig.png,ꦱꦱꦫꦪꦭꦚ,sasarayalanya,6,Djoharuddin,img_00615
img_00615_aug1.png,ꦱꦱꦫꦪꦭꦚ,sasarayalanya,6,Djoharuddin,img_00615
img_00615_aug2.png,ꦱꦱꦫꦪꦭꦚ,sasarayalanya,6,Djoharuddin,img_00615
img_00617_orig.png,ꦝꦱ,dhasa,2,Jamawi,img_00617
img_00617_aug1.png,ꦝꦱ,dhasa,2,Jamawi,img_00617
img_00617_aug2.png,ꦝꦱ,dhasa,2,Jamawi,img_00617
img_00618_orig.png,ꦱꦕꦝꦧ,sacadhaba,4,Nayaka New,img_00618
img_00618_aug1.png,ꦱꦕꦝꦧ,sacadhaba,4,Nayaka New,img_00618
img_00618_aug2.png,ꦱꦕꦝꦧ,sacadhaba,4,Nayaka New,img_00618
img_00619_orig.png,ꦝꦗꦔꦝꦥꦕ,dhajangadhapaca,6,Dhuwung,img_00619
img_00619_aug1.png,ꦝꦗꦔꦝꦥꦕ,dhajangadhapaca,6,Dhuwung,img_00619
img_00619_aug2.png,ꦝꦗꦔꦝꦥꦕ,dhajangadhapaca,6,Dhuwung,img_00619
img_00620_orig.png,ꦝꦛꦤ,dhathana,3,Jamawi,img_00620
img_00620_aug1.png,ꦝꦛꦤ,dhathana,3,Jamawi,img_00620
img_00620_aug2.png,ꦝꦛꦤ,dhathana,3,Jamawi,img_00620
img_00621_orig.png,ꦧꦒ,baga,2,Damarwulan,img_00621
img_00621_aug1.png,ꦧꦒ,baga,2,Damarwulan,img_00621
img_00621_aug2.png,ꦧꦒ,baga,2,Damarwulan,img_00621
img_00624_orig.png,ꦮꦗꦢꦭꦏ,wajadalaka,5,Gumregah New FULL,img_00624
img_00624_aug1.png,ꦮꦗꦢꦭꦏ,wajadalaka,5,Gumregah New FULL,img_00624
img_00624_aug2.png,ꦮꦗꦢꦭꦏ,wajadalaka,5,Gumregah New FULL,img_00624
img_00628_orig.png,ꦏꦩꦒꦔꦒ,kamagangaga,5,AB Bakul,img_00628
img_00628_aug1.png,ꦏꦩꦒꦔꦒ,kamagangaga,5,AB Bakul,img_00628
img_00628_aug2.png,ꦏꦩꦒꦔꦒ,kamagangaga,5,AB Bakul,img_00628
img_00629_orig.png,ꦩꦤꦲꦥꦧ,manahapaba,5,CARAKAN JAWA,img_00629
img_00629_aug1.png,ꦩꦤꦲꦥꦧ,manahapaba,5,CARAKAN JAWA,img_00629
img_00629_aug2.png,ꦩꦤꦲꦥꦧ,manahapaba,5,CARAKAN JAWA,img_00629
img_00630_orig.png,ꦫꦩ,rama,2,AB Bakul,img_00630
img_00630_aug1.png,ꦫꦩ,rama,2,AB Bakul,img_00630
img_00630_aug2.png,ꦫꦩ,rama,2,AB Bakul,img_00630
img_00631_orig.png,ꦫꦩ,rama,2,Damarwulan,img_00631
img_00631_aug1.png,ꦫꦩ,rama,2,Damarwulan,img_00631
img_00631_aug2.png,ꦫꦩ,rama,2,Damarwulan,img_00631
img_00632_orig.png,ꦢꦝꦮꦤ,dadhawana,4,Nyk Ngayogyan New Italic,img_00632
img_00632_aug1.png,ꦢꦝꦮꦤ,dadhawana,4,Nyk Ngayogyan New Italic,img_00632
img_00632_aug2.png,ꦢꦝꦮꦤ,dadhawana,4,Nyk Ngayogyan New Italic,img_00632
img_00633_orig.png,ꦠꦱꦔ,tasanga,3,Sehulbari,img_00633
img_00633_aug1.png,ꦠꦱꦔ,tasanga,3,Sehulbari,img_00633
img_00633_aug2.png,ꦠꦱꦔ,tasanga,3,Sehulbari,img_00633
img_00635_orig.png,ꦔꦤꦛꦝ,nganathadha,4,Nayaka New,img_00635
img_00635_aug1.png,ꦔꦤꦛꦝ,nganathadha,4,Nayaka New,img_00635
img_00635_aug2.png,ꦔꦤꦛꦝ,nganathadha,4,Nayaka New,img_00635
img_00636_orig.png,ꦝꦕꦭꦚ,dhacalanya,4,AB Bakul,img_00636
img_00636_aug1.png,ꦝꦕꦭꦚ,dhacalanya,4,AB Bakul,img_00636
img_00636_aug2.png,ꦝꦕꦭꦚ,dhacalanya,4,AB Bakul,img_00636
img_00637_orig.png,ꦪꦔꦏ,yangaka,3,New Kramawirya,img_00637
img_00637_aug1.png,ꦪꦔꦏ,yangaka,3,New Kramawirya,img_00637
img_00637_aug2.png,ꦪꦔꦏ,yangaka,3,New Kramawirya,img_00637
img_00638_orig.png,ꦕꦗꦤꦩ,cajanama,4,Jamawi,img_00638
img_00638_aug1.png,ꦕꦗꦤꦩ,cajanama,4,Jamawi,img_00638
img_00638_aug2.png,ꦕꦗꦤꦩ,cajanama,4,Jamawi,img_00638
img_00639_orig.png,ꦱꦚꦗ,sanyaja,3,Gumregah New FULL,img_00639
img_00639_aug1.png,ꦱꦚꦗ,sanyaja,3,Gumregah New FULL,img_00639
img_00639_aug2.png,ꦱꦚꦗ,sanyaja,3,Gumregah New FULL,img_00639
img_00640_orig.png,ꦭꦫ,lara,2,Jamawi,img_00640
img_00640_aug1.png,ꦭꦫ,lara,2,Jamawi,img_00640
img_00640_aug2.png,ꦭꦫ,lara,2,Jamawi,img_00640
img_00641_orig.png,ꦧꦭꦝꦝꦱꦭ,baladhadhasala,6,Noto Sans Javanese Regular,img_00641
img_00641_aug1.png,ꦧꦭꦝꦝꦱꦭ,baladhadhasala,6,Noto Sans Javanese Regular,img_00641
img_00641_aug2.png,ꦧꦭꦝꦝꦱꦭ,baladhadhasala,6,Noto Sans Javanese Regular,img_00641
img_00643_orig.png,ꦮꦮꦠꦲꦥꦔ,wawatahapanga,6,Dhuwung,img_00643
img_00643_aug1.png,ꦮꦮꦠꦲꦥꦔ,wawatahapanga,6,Dhuwung,img_00643
img_00643_aug2.png,ꦮꦮꦠꦲꦥꦔ,wawatahapanga,6,Dhuwung,img_00643
img_00644_orig.png,ꦗꦚꦏꦒꦠꦱ,janyakagatasa,6,Jamawi,img_00644
img_00644_aug1.png,ꦗꦚꦏꦒꦠꦱ,janyakagatasa,6,Jamawi,img_00644
img_00644_aug2.png,ꦗꦚꦏꦒꦠꦱ,janyakagatasa,6,Jamawi,img_00644
img_00646_orig.png,ꦔꦲꦒꦱꦚ,ngahagasanya,5,Nawatura Beta,img_00646
img_00646_aug1.png,ꦔꦲꦒꦱꦚ,ngahagasanya,5,Nawatura Beta,img_00646
img_00646_aug2.png,ꦔꦲꦒꦱꦚ,ngahagasanya,5,Nawatura Beta,img_00646
img_00647_orig.png,ꦗꦕꦏꦩꦏꦮ,jacakamakawa,6,Sehulbari,img_00647
img_00647_aug1.png,ꦗꦕꦏꦩꦏꦮ,jacakamakawa,6,Sehulbari,img_00647
img_00647_aug2.png,ꦗꦕꦏꦩꦏꦮ,jacakamakawa,6,Sehulbari,img_00647
img_00648_orig.png,ꦚꦔꦱ,nyangasa,3,AB Wulang,img_00648
img_00648_aug1.png,ꦚꦔꦱ,nyangasa,3,AB Wulang,img_00648
img_00648_aug2.png,ꦚꦔꦱ,nyangasa,3,AB Wulang,img_00648
img_00649_orig.png,ꦤꦧꦔꦥꦗ,nabangapaja,5,Jamawi,img_00649
img_00649_aug1.png,ꦤꦧꦔꦥꦗ,nabangapaja,5,Jamawi,img_00649
img_00649_aug2.png,ꦤꦧꦔꦥꦗ,nabangapaja,5,Jamawi,img_00649
img_00650_orig.png,ꦗꦧꦧꦭꦭ,jababalala,5,Nyk Ngayogyan New Italic,img_00650
img_00650_aug1.png,ꦗꦧꦧꦭꦭ,jababalala,5,Nyk Ngayogyan New Italic,img_00650
img_00650_aug2.png,ꦗꦧꦧꦭꦭ,jababalala,5,Nyk Ngayogyan New Italic,img_00650
img_00651_orig.png,ꦕꦧꦔꦔꦱ,cabangangasa,5,Dhuwung,img_00651
img_00651_aug1.png,ꦕꦧꦔꦔꦱ,cabangangasa,5,Dhuwung,img_00651
img_00651_aug2.png,ꦕꦧꦔꦔꦱ,cabangangasa,5,Dhuwung,img_00651
img_00652_orig.png,ꦮꦗ,waja,2,Nyk Ngayogyan New Italic,img_00652
img_00652_aug1.png,ꦮꦗ,waja,2,Nyk Ngayogyan New Italic,img_00652
img_00652_aug2.png,ꦮꦗ,waja,2,Nyk Ngayogyan New Italic,img_00652
img_00653_orig.png,ꦩꦮꦧꦕꦢꦚ,mawabacadanya,6,Noto Sans Javanese Regular,img_00653
img_00653_aug1.png,ꦩꦮꦧꦕꦢꦚ,mawabacadanya,6,Noto Sans Javanese Regular,img_00653
img_00653_aug2.png,ꦩꦮꦧꦕꦢꦚ,mawabacadanya,6,Noto Sans Javanese Regular,img_00653
img_00654_orig.png,ꦱꦤꦤꦩꦗ,sananamaja,5,AB Bakul,img_00654
img_00654_aug1.png,ꦱꦤꦤꦩꦗ,sananamaja,5,AB Bakul,img_00654
img_00654_aug2.png,ꦱꦤꦤꦩꦗ,sananamaja,5,AB Bakul,img_00654
img_00655_orig.png,ꦒꦤꦛꦭ,ganathala,4,Damarwulan,img_00655
img_00655_aug1.png,ꦒꦤꦛꦭ,ganathala,4,Damarwulan,img_00655
img_00655_aug2.png,ꦒꦤꦛꦭ,ganathala,4,Damarwulan,img_00655
img_00656_orig.png,ꦭꦗꦤꦥꦥ,lajanapapa,5,Damarwulan,img_00656
img_00656_aug1.png,ꦭꦗꦤꦥꦥ,lajanapapa,5,Damarwulan,img_00656
img_00656_aug2.png,ꦭꦗꦤꦥꦥ,lajanapapa,5,Damarwulan,img_00656
img_00657_orig.png,ꦧꦠꦠꦏꦛꦒ,batatakathaga,6,Nawatura Beta,img_00657
img_00657_aug1.png,ꦧꦠꦠꦏꦛꦒ,batatakathaga,6,Nawatura Beta,img_00657
img_00657_aug2.png,ꦧꦠꦠꦏꦛꦒ,batatakathaga,6,Nawatura Beta,img_00657
img_00659_orig.png,ꦢꦗꦢꦮꦝ,dajadawadha,5,Sehulbari,img_00659
img_00659_aug1.png,ꦢꦗꦢꦮꦝ,dajadawadha,5,Sehulbari,img_00659
img_00659_aug2.png,ꦢꦗꦢꦮꦝ,dajadawadha,5,Sehulbari,img_00659
img_00661_orig.png,ꦔꦛꦢꦱ,ngathadasa,4,Djoharuddin,img_00661
img_00661_aug1.png,ꦔꦛꦢꦱ,ngathadasa,4,Djoharuddin,img_00661
img_00661_aug2.png,ꦔꦛꦢꦱ,ngathadasa,4,Djoharuddin,img_00661
img_00663_orig.png,ꦤꦫꦲꦗꦠꦮ,narahajatawa,6,Nawatura Beta,img_00663
img_00663_aug1.png,ꦤꦫꦲꦗꦠꦮ,narahajatawa,6,Nawatura Beta,img_00663
img_00663_aug2.png,ꦤꦫꦲꦗꦠꦮ,narahajatawa,6,Nawatura Beta,img_00663
img_00664_orig.png,ꦛꦭꦠꦢꦚꦕ,thalatadanyaca,6,Nyk Ngayogyan Jejeg,img_00664
img_00664_aug1.png,ꦛꦭꦠꦢꦚꦕ,thalatadanyaca,6,Nyk Ngayogyan Jejeg,img_00664
img_00664_aug2.png,ꦛꦭꦠꦢꦚꦕ,thalatadanyaca,6,Nyk Ngayogyan Jejeg,img_00664
img_00666_orig.png,ꦤꦒꦫꦝ,nagaradha,4,Tuladha Jejeg,img_00666
img_00666_aug1.png,ꦤꦒꦫꦝ,nagaradha,4,Tuladha Jejeg,img_00666
img_00666_aug2.png,ꦤꦒꦫꦝ,nagaradha,4,Tuladha Jejeg,img_00666
img_00668_orig.png,ꦪꦝꦩꦥꦫꦲ,yadhamaparaha,6,Nyk Ngayogyan Jejeg,img_00668
img_00668_aug1.png,ꦪꦝꦩꦥꦫꦲ,yadhamaparaha,6,Nyk Ngayogyan Jejeg,img_00668
img_00668_aug2.png,ꦪꦝꦩꦥꦫꦲ,yadhamaparaha,6,Nyk Ngayogyan Jejeg,img_00668
img_00669_orig.png,ꦧꦲꦩꦭꦤꦧ,bahamalanaba,6,Jamawi,img_00669
img_00669_aug1.png,ꦧꦲꦩꦭꦤꦧ,bahamalanaba,6,Jamawi,img_00669
img_00669_aug2.png,ꦧꦲꦩꦭꦤꦧ,bahamalanaba,6,Jamawi,img_00669
img_00670_orig.png,ꦠꦧ,taba,2,Tuladha Jejeg,img_00670
img_00670_aug1.png,ꦠꦧ,taba,2,Tuladha Jejeg,img_00670
img_00670_aug2.png,ꦠꦧ,taba,2,Tuladha Jejeg,img_00670
img_00672_orig.png,ꦢꦲꦫ,dahara,3,AB Bakul,img_00672
img_00672_aug1.png,ꦢꦲꦫ,dahara,3,AB Bakul,img_00672
img_00672_aug2.png,ꦢꦲꦫ,dahara,3,AB Bakul,img_00672
img_00673_orig.png,ꦒꦛꦮꦚꦪ,gathawanyaya,5,Sehulbari,img_00673
img_00673_aug1.png,ꦒꦛꦮꦚꦪ,gathawanyaya,5,Sehulbari,img_00673
img_00673_aug2.png,ꦒꦛꦮꦚꦪ,gathawanyaya,5,Sehulbari,img_00673
img_00674_orig.png,ꦩꦥ,mapa,2,Dhuwung,img_00674
img_00674_aug1.png,ꦩꦥ,mapa,2,Dhuwung,img_00674
img_00674_aug2.png,ꦩꦥ,mapa,2,Dhuwung,img_00674
img_00675_orig.png,ꦭꦥꦪꦚ,lapayanya,4,Nyk Ngayogyan New Italic,img_00675
img_00675_aug1.png,ꦭꦥꦪꦚ,lapayanya,4,Nyk Ngayogyan New Italic,img_00675
img_00675_aug2.png,ꦭꦥꦪꦚ,lapayanya,4,Nyk Ngayogyan New Italic,img_00675
img_00676_orig.png,ꦤꦫꦱꦚꦧꦭ,narasanyabala,6,AR Demak Beta,img_00676
img_00676_aug1.png,ꦤꦫꦱꦚꦧꦭ,narasanyabala,6,AR Demak Beta,img_00676
img_00676_aug2.png,ꦤꦫꦱꦚꦧꦭ,narasanyabala,6,AR Demak Beta,img_00676
img_00677_orig.png,ꦝꦚꦪꦤꦩ,dhanyayanama,5,CARAKAN JAWA,img_00677
img_00677_aug1.png,ꦝꦚꦪꦤꦩ,dhanyayanama,5,CARAKAN JAWA,img_00677
img_00677_aug2.png,ꦝꦚꦪꦤꦩ,dhanyayanama,5,CARAKAN JAWA,img_00677
img_00678_orig.png,ꦢꦱꦱ,dasasa,3,Gumregah New FULL,img_00678
img_00678_aug1.png,ꦢꦱꦱ,dasasa,3,Gumregah New FULL,img_00678
img_00678_aug2.png,ꦢꦱꦱ,dasasa,3,Gumregah New FULL,img_00678
img_00679_orig.png,ꦥꦱꦏ,pasaka,3,AR Demak Beta,img_00679
img_00679_aug1.png,ꦥꦱꦏ,pasaka,3,AR Demak Beta,img_00679
img_00679_aug2.png,ꦥꦱꦏ,pasaka,3,AR Demak Beta,img_00679
img_00680_orig.png,ꦩꦥꦏ,mapaka,3,Nyk Ngayogyan Jejeg,img_00680
img_00680_aug1.png,ꦩꦥꦏ,mapaka,3,Nyk Ngayogyan Jejeg,img_00680
img_00680_aug2.png,ꦩꦥꦏ,mapaka,3,Nyk Ngayogyan Jejeg,img_00680
img_00681_orig.png,ꦔꦢꦠ,ngadata,3,Nyk Ngayogyan New Italic,img_00681
img_00681_aug1.png,ꦔꦢꦠ,ngadata,3,Nyk Ngayogyan New Italic,img_00681
img_00681_aug2.png,ꦔꦢꦠ,ngadata,3,Nyk Ngayogyan New Italic,img_00681
img_00682_orig.png,ꦝꦢꦔꦒꦠ,dhadangagata,5,Djoharuddin,img_00682
img_00682_aug1.png,ꦝꦢꦔꦒꦠ,dhadangagata,5,Djoharuddin,img_00682
img_00682_aug2.png,ꦝꦢꦔꦒꦠ,dhadangagata,5,Djoharuddin,img_00682
img_00683_orig.png,ꦧꦧꦥꦒꦩꦒ,babapagamaga,6,AB Wulang,img_00683
img_00683_aug1.png,ꦧꦧꦥꦒꦩꦒ,babapagamaga,6,AB Wulang,img_00683
img_00683_aug2.png,ꦧꦧꦥꦒꦩꦒ,babapagamaga,6,AB Wulang,img_00683
img_00685_orig.png,ꦪꦤꦪꦗꦒꦧ,yanayajagaba,6,AB Wulang,img_00685
img_00685_aug1.png,ꦪꦤꦪꦗꦒꦧ,yanayajagaba,6,AB Wulang,img_00685
img_00685_aug2.png,ꦪꦤꦪꦗꦒꦧ,yanayajagaba,6,AB Wulang,img_00685
img_00687_orig.png,ꦩꦠꦱ,matasa,3,Nyk Ngayogyan New Italic,img_00687
img_00687_aug1.png,ꦩꦠꦱ,matasa,3,Nyk Ngayogyan New Italic,img_00687
img_00687_aug2.png,ꦩꦠꦱ,matasa,3,Nyk Ngayogyan New Italic,img_00687
img_00688_orig.png,ꦥꦛ,patha,2,Sehulbari,img_00688
img_00688_aug1.png,ꦥꦛ,patha,2,Sehulbari,img_00688
img_00688_aug2.png,ꦥꦛ,patha,2,Sehulbari,img_00688
img_00689_orig.png,ꦮꦒꦤ,wagana,3,AB Bakul,img_00689
img_00689_aug1.png,ꦮꦒꦤ,wagana,3,AB Bakul,img_00689
img_00689_aug2.png,ꦮꦒꦤ,wagana,3,AB Bakul,img_00689
img_00690_orig.png,ꦒꦗꦚꦏꦮꦪ,gajanyakawaya,6,Sehulbari,img_00690
img_00690_aug1.png,ꦒꦗꦚꦏꦮꦪ,gajanyakawaya,6,Sehulbari,img_00690
img_00690_aug2.png,ꦒꦗꦚꦏꦮꦪ,gajanyakawaya,6,Sehulbari,img_00690
img_00692_orig.png,ꦪꦪꦠꦔ,yayatanga,4,Nyk Ngayogyan Jejeg,img_00692
img_00692_aug1.png,ꦪꦪꦠꦔ,yayatanga,4,Nyk Ngayogyan Jejeg,img_00692
img_00692_aug2.png,ꦪꦪꦠꦔ,yayatanga,4,Nyk Ngayogyan Jejeg,img_00692
img_00695_orig.png,ꦛꦱ,thasa,2,Dhuwung,img_00695
img_00695_aug1.png,ꦛꦱ,thasa,2,Dhuwung,img_00695
img_00695_aug2.png,ꦛꦱ,thasa,2,Dhuwung,img_00695
img_00696_orig.png,ꦱꦢ,sada,2,Djoharuddin,img_00696
img_00696_aug1.png,ꦱꦢ,sada,2,Djoharuddin,img_00696
img_00696_aug2.png,ꦱꦢ,sada,2,Djoharuddin,img_00696
img_00699_orig.png,ꦪꦭ,yala,2,Noto Sans Javanese Regular,img_00699
img_00699_aug1.png,ꦪꦭ,yala,2,Noto Sans Javanese Regular,img_00699
img_00699_aug2.png,ꦪꦭ,yala,2,Noto Sans Javanese Regular,img_00699
img_00700_orig.png,ꦏꦲꦕꦤꦧ,kahacanaba,5,Sehulbari,img_00700
img_00700_aug1.png,ꦏꦲꦕꦤꦧ,kahacanaba,5,Sehulbari,img_00700
img_00700_aug2.png,ꦏꦲꦕꦤꦧ,kahacanaba,5,Sehulbari,img_00700
img_00702_orig.png,ꦕꦠꦲ,cataha,3,AB Wulang,img_00702
img_00702_aug1.png,ꦕꦠꦲ,cataha,3,AB Wulang,img_00702
img_00702_aug2.png,ꦕꦠꦲ,cataha,3,AB Wulang,img_00702
img_00703_orig.png,ꦭꦮꦛ,lawatha,3,Dhuwung,img_00703
img_00703_aug1.png,ꦭꦮꦛ,lawatha,3,Dhuwung,img_00703
img_00703_aug2.png,ꦭꦮꦛ,lawatha,3,Dhuwung,img_00703
img_00704_orig.png,ꦚꦔꦗꦭꦲ,nyangajalaha,5,Nawatura Beta,img_00704
img_00704_aug1.png,ꦚꦔꦗꦭꦲ,nyangajalaha,5,Nawatura Beta,img_00704
img_00704_aug2.png,ꦚꦔꦗꦭꦲ,nyangajalaha,5,Nawatura Beta,img_00704
img_00707_orig.png,ꦢꦏꦱꦧꦲ,dakasabaha,5,Gumregah New FULL,img_00707
img_00707_aug1.png,ꦢꦏꦱꦧꦲ,dakasabaha,5,Gumregah New FULL,img_00707
img_00707_aug2.png,ꦢꦏꦱꦧꦲ,dakasabaha,5,Gumregah New FULL,img_00707
img_00708_orig.png,ꦠꦭꦛ,talatha,3,Sehulbari,img_00708
img_00708_aug1.png,ꦠꦭꦛ,talatha,3,Sehulbari,img_00708
img_00708_aug2.png,ꦠꦭꦛ,talatha,3,Sehulbari,img_00708
img_00711_orig.png,ꦱꦔꦲꦚꦗꦪ,sangahanyajaya,6,AR Demak Beta,img_00711
img_00711_aug1.png,ꦱꦔꦲꦚꦗꦪ,sangahanyajaya,6,AR Demak Beta,img_00711
img_00711_aug2.png,ꦱꦔꦲꦚꦗꦪ,sangahanyajaya,6,AR Demak Beta,img_00711
img_00712_orig.png,ꦚꦭ,nyala,2,Noto Sans Javanese Regular,img_00712
img_00712_aug1.png,ꦚꦭ,nyala,2,Noto Sans Javanese Regular,img_00712
img_00712_aug2.png,ꦚꦭ,nyala,2,Noto Sans Javanese Regular,img_00712
img_00714_orig.png,ꦠꦪꦫ,tayara,3,Nyk Ngayogyan Jejeg,img_00714
img_00714_aug1.png,ꦠꦪꦫ,tayara,3,Nyk Ngayogyan Jejeg,img_00714
img_00714_aug2.png,ꦠꦪꦫ,tayara,3,Nyk Ngayogyan Jejeg,img_00714
img_00715_orig.png,ꦪꦝꦪ,yadhaya,3,Nyk Ngayogyan New Italic,img_00715
img_00715_aug1.png,ꦪꦝꦪ,yadhaya,3,Nyk Ngayogyan New Italic,img_00715
img_00715_aug2.png,ꦪꦝꦪ,yadhaya,3,Nyk Ngayogyan New Italic,img_00715
img_00717_orig.png,ꦠꦫꦱꦕꦥ,tarasacapa,5,Noto Sans Javanese Regular,img_00717
img_00717_aug1.png,ꦠꦫꦱꦕꦥ,tarasacapa,5,Noto Sans Javanese Regular,img_00717
img_00717_aug2.png,ꦠꦫꦱꦕꦥ,tarasacapa,5,Noto Sans Javanese Regular,img_00717
img_00718_orig.png,ꦲꦚꦭꦪꦧ,hanyalayaba,5,Tuladha Jejeg,img_00718
img_00718_aug1.png,ꦲꦚꦭꦪꦧ,hanyalayaba,5,Tuladha Jejeg,img_00718
img_00718_aug2.png,ꦲꦚꦭꦪꦧ,hanyalayaba,5,Tuladha Jejeg,img_00718
img_00719_orig.png,ꦒꦤꦠꦝꦠꦠ,ganatadhatata,6,Nyk Ngayogyan New Italic,img_00719
img_00719_aug1.png,ꦒꦤꦠꦝꦠꦠ,ganatadhatata,6,Nyk Ngayogyan New Italic,img_00719
img_00719_aug2.png,ꦒꦤꦠꦝꦠꦠ,ganatadhatata,6,Nyk Ngayogyan New Italic,img_00719
img_00720_orig.png,ꦩꦔ,manga,2,Dhuwung,img_00720
img_00720_aug1.png,ꦩꦔ,manga,2,Dhuwung,img_00720
img_00720_aug2.png,ꦩꦔ,manga,2,Dhuwung,img_00720
img_00721_orig.png,ꦏꦔꦲꦪꦱ,kangahayasa,5,AB Bakul,img_00721
img_00721_aug1.png,ꦏꦔꦲꦪꦱ,kangahayasa,5,AB Bakul,img_00721
img_00721_aug2.png,ꦏꦔꦲꦪꦱ,kangahayasa,5,AB Bakul,img_00721
img_00722_orig.png,ꦗꦒꦠꦕꦧꦱ,jagatacabasa,6,Tuladha Jejeg,img_00722
img_00722_aug1.png,ꦗꦒꦠꦕꦧꦱ,jagatacabasa,6,Tuladha Jejeg,img_00722
img_00722_aug2.png,ꦗꦒꦠꦕꦧꦱ,jagatacabasa,6,Tuladha Jejeg,img_00722
img_00723_orig.png,ꦔꦏꦩꦛꦚꦕ,ngakamathanyaca,6,Nyk Ngayogyan New Italic,img_00723
img_00723_aug1.png,ꦔꦏꦩꦛꦚꦕ,ngakamathanyaca,6,Nyk Ngayogyan New Italic,img_00723
img_00723_aug2.png,ꦔꦏꦩꦛꦚꦕ,ngakamathanyaca,6,Nyk Ngayogyan New Italic,img_00723
img_00724_orig.png,ꦕꦧꦝꦚꦔ,cabadhanyanga,5,CARAKAN JAWA,img_00724
img_00724_aug1.png,ꦕꦧꦝꦚꦔ,cabadhanyanga,5,CARAKAN JAWA,img_00724
img_00724_aug2.png,ꦕꦧꦝꦚꦔ,cabadhanyanga,5,CARAKAN JAWA,img_00724
img_00725_orig.png,ꦮꦚꦕ,wanyaca,3,Djoharuddin,img_00725
img_00725_aug1.png,ꦮꦚꦕ,wanyaca,3,Djoharuddin,img_00725
img_00725_aug2.png,ꦮꦚꦕ,wanyaca,3,Djoharuddin,img_00725
img_00726_orig.png,ꦝꦩꦚ,dhamanya,3,CARAKAN JAWA,img_00726
img_00726_aug1.png,ꦝꦩꦚ,dhamanya,3,CARAKAN JAWA,img_00726
img_00726_aug2.png,ꦝꦩꦚ,dhamanya,3,CARAKAN JAWA,img_00726
img_00727_orig.png,ꦏꦔꦛꦔ,kangathanga,4,Noto Sans Javanese Regular,img_00727
img_00727_aug1.png,ꦏꦔꦛꦔ,kangathanga,4,Noto Sans Javanese Regular,img_00727
img_00727_aug2.png,ꦏꦔꦛꦔ,kangathanga,4,Noto Sans Javanese Regular,img_00727
img_00728_orig.png,ꦒꦱꦤꦏ,gasanaka,4,Jamawi,img_00728
img_00728_aug1.png,ꦒꦱꦤꦏ,gasanaka,4,Jamawi,img_00728
img_00728_aug2.png,ꦒꦱꦤꦏ,gasanaka,4,Jamawi,img_00728
img_00730_orig.png,ꦝꦛꦥꦝꦝꦔ,dhathapadhadhanga,6,AB Bakul,img_00730
img_00730_aug1.png,ꦝꦛꦥꦝꦝꦔ,dhathapadhadhanga,6,AB Bakul,img_00730
img_00730_aug2.png,ꦝꦛꦥꦝꦝꦔ,dhathapadhadhanga,6,AB Bakul,img_00730
img_00731_orig.png,ꦫꦭꦢ,ralada,3,Nyk Ngayogyan Jejeg,img_00731
img_00731_aug1.png,ꦫꦭꦢ,ralada,3,Nyk Ngayogyan Jejeg,img_00731
img_00731_aug2.png,ꦫꦭꦢ,ralada,3,Nyk Ngayogyan Jejeg,img_00731
img_00732_orig.png,ꦝꦔꦩꦫꦲ,dhangamaraha,5,New Kramawirya,img_00732
img_00732_aug1.png,ꦝꦔꦩꦫꦲ,dhangamaraha,5,New Kramawirya,img_00732
img_00732_aug2.png,ꦝꦔꦩꦫꦲ,dhangamaraha,5,New Kramawirya,img_00732
img_00733_orig.png,ꦲꦥꦝꦏꦝ,hapadhakadha,5,AB Wulang,img_00733
img_00733_aug1.png,ꦲꦥꦝꦏꦝ,hapadhakadha,5,AB Wulang,img_00733
img_00733_aug2.png,ꦲꦥꦝꦏꦝ,hapadhakadha,5,AB Wulang,img_00733
img_00735_orig.png,ꦗꦏꦏꦔ,jakakanga,4,Damarwulan,img_00735
img_00735_aug1.png,ꦗꦏꦏꦔ,jakakanga,4,Damarwulan,img_00735
img_00735_aug2.png,ꦗꦏꦏꦔ,jakakanga,4,Damarwulan,img_00735
img_00736_orig.png,ꦢꦫꦏ,daraka,3,Dhuwung,img_00736
img_00736_aug1.png,ꦢꦫꦏ,daraka,3,Dhuwung,img_00736
img_00736_aug2.png,ꦢꦫꦏ,daraka,3,Dhuwung,img_00736
img_00737_orig.png,ꦲꦤꦒꦲ,hanagaha,4,Dhuwung,img_00737
img_00737_aug1.png,ꦲꦤꦒꦲ,hanagaha,4,Dhuwung,img_00737
img_00737_aug2.png,ꦲꦤꦒꦲ,hanagaha,4,Dhuwung,img_00737
